,name,album,artist,release_date,length,popularity,danceability,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,time_signature
693,Back to Earth,Wide Awake!,Parquet Courts,2018-05-18,234293,0,0.624,0.0191,0.624,0.832,0.764,0.724,-4.432,0.0449,120.934,4
694,Wide Awake,Wide Awake!,Parquet Courts,2018-05-18,158906,3,0.85,0.113,0.85,0.94,0.435,0.0697,-3.428,0.036,122.047,4
695,NYC Observation,Wide Awake!,Parquet Courts,2018-05-18,82346,0,0.735,0.286,0.735,0.875,0.0,0.0748,-2.743,0.106,160.736,4
696,Extinction,Wide Awake!,Parquet Courts,2018-05-18,101986,0,0.515,0.21,0.515,0.867,7.05e-05,0.204,-2.524,0.0363,95.409,4
697,Death Will Bring Change,Wide Awake!,Parquet Courts,2018-05-18,162373,0,0.572,0.399,0.572,0.681,0.0,0.582,-6.117,0.0449,120.126,4
698,Tenderness,Wide Awake!,Parquet Courts,2018-05-18,186106,5,0.716,0.165,0.716,0.736,0.000171,0.0746,-3.761,0.0363,98.005,4
699,Is This It,Is This It,The Strokes,2001-07-30,151333,58,0.664,0.149,0.664,0.679,4.84e-05,0.347,-8.293,0.03,96.002,4
700,The Modern Age,Is This It,The Strokes,2001-07-30,208306,55,0.53,0.0124,0.53,0.89,0.759,0.143,-6.042,0.0328,145.958,4
701,Soma,Is This It,The Strokes,2001-07-30,153933,51,0.501,0.0774,0.501,0.715,0.00603,0.0653,-7.382,0.0301,148.971,4
702,Barely Legal,Is This It,The Strokes,2001-07-30,234733,54,0.427,0.004,0.427,0.886,0.0532,0.0909,-6.304,0.037,157.609,4
703,Someday,Is This It,The Strokes,2001-07-30,183573,66,0.542,0.0033,0.542,0.531,1.51e-06,0.338,-7.481,0.0301,105.97,4
704,"Alone, Together",Is This It,The Strokes,2001-07-30,188800,50,0.511,0.00782,0.511,0.855,0.89,0.0694,-5.752,0.0307,142.985,4
705,Last Nite,Is This It,The Strokes,2001-07-30,193506,72,0.624,0.0285,0.624,0.91,0.000198,0.0789,-5.703,0.0297,104.042,4
706,Hard To Explain,Is This It,The Strokes,2001-07-30,224426,58,0.406,0.000413,0.406,0.682,0.849,0.0999,-6.281,0.0584,82.495,4
707,New York City Cops,Is This It,The Strokes,2001-07-30,210746,51,0.522,0.071,0.522,0.853,2.82e-05,0.343,-7.66,0.0362,107.943,4
708,Trying Your Luck,Is This It,The Strokes,2001-07-30,202960,50,0.502,0.00911,0.502,0.691,0.0149,0.133,-9.453,0.0311,143.926,4
709,Take It Or Leave It,Is This It,The Strokes,2001-07-30,196133,52,0.429,0.000542,0.429,0.924,0.353,0.104,-6.131,0.0406,154.104,4
710,Indian Food,Quantum Leap,Dumbo Gets Mad,2013-09-22,213786,50,0.561,0.765,0.561,0.896,0.685,0.124,-4.903,0.0528,86.808,4
711,In My Own World,In My Own World,Sugar Candy Mountain,2019-02-13,180159,21,0.617,0.278,0.617,0.527,0.00795,0.393,-9.958,0.0292,85.205,4
712,Yesterday,Swim Mountain,Swim Mountain,2014-09-29,210625,0,0.718,0.253,0.718,0.596,0.719,0.56,-5.823,0.0295,120.044,4
713,Friends,Minds Of Our Own,levitation room,2015-02-07,217666,52,0.639,0.002,0.639,0.509,0.000485,0.0834,-10.354,0.0288,100.157,4
714,Love Forever,Love Forever,Babe Rainbow,2014-02-28,151208,0,0.39,0.0125,0.39,0.883,0.222,0.31,-6.367,0.0356,146.387,4
715,Windowpane,Timeline,Mild High Club,2015-09-18,237300,56,0.507,1.01e-05,0.507,0.723,0.0478,0.132,-8.164,0.0239,88.996,4
716,Homage,Skiptracing,Mild High Club,2016-08-26,177493,74,0.546,0.153,0.546,0.468,0.00257,0.321,-8.167,0.0287,73.372,4
717,I Follow You,Melody's Echo Chamber,Melody's Echo Chamber,2012-09-25,215586,49,0.41,0.0174,0.41,0.78,0.408,0.233,-4.941,0.0327,100.452,4
718,"Some Time Alone, Alone",Melody's Echo Chamber,Melody's Echo Chamber,2012-09-25,226400,45,0.444,0.00867,0.444,0.958,0.00652,0.323,-3.866,0.0485,108.478,4
719,When I Get Home,The Garden Series,Post Animal,2016-07-22,323200,51,0.245,0.0665,0.245,0.773,0.00046,0.358,-5.985,0.0525,148.134,4
720,Denmark / Van Gogh & Gone,"High Visceral, Pt. 1",Psychedelic Porn Crumpets,2016-03-19,449346,47,0.397,0.219,0.397,0.432,0.417,0.11,-7.747,0.0291,134.886,4
721,Shooting Star,Ponderosa,Richard In Your Mind,2014-08-29,231302,0,0.651,0.152,0.651,0.643,0.0366,0.267,-6.614,0.0282,90.192,4
722,Hammered,Ponderosa,Richard In Your Mind,2014-08-29,150362,0,0.728,0.0182,0.728,0.646,0.107,0.104,-6.153,0.0323,117.985,4
723,Four Leaf Clover Salad,Ponderosa,Richard In Your Mind,2014-08-29,243691,0,0.5,0.497,0.5,0.55,0.731,0.14,-7.332,0.0247,96.033,4
724,Alter Ego,InnerSpeaker,Tame Impala,2010-05-21,287906,52,0.317,0.0146,0.317,0.846,0.13,0.1,-3.624,0.0538,129.01,4
725,Why Won't You Make Up Your Mind?,InnerSpeaker,Tame Impala,2010-05-21,199093,52,0.458,0.00747,0.458,0.84,0.204,0.23,-4.812,0.0566,129.03,4
726,Expectation,InnerSpeaker,Tame Impala,2010-05-21,362466,49,0.447,0.0209,0.447,0.836,0.00399,0.0736,-5.137,0.0584,139.94,3
727,I Don't Really Mind,InnerSpeaker,Tame Impala,2010-05-21,227546,48,0.464,0.599,0.464,0.831,0.0203,0.131,-6.006,0.0724,137.059,4
728,Find Yourself,Hypnophobia,Jacco Gardner,2015-05-04,214175,0,0.576,0.0151,0.576,0.735,0.656,0.0994,-5.925,0.0281,150.084,4
729,Clear the Air,Cabinet of Curiosities,Jacco Gardner,2013-02-04,219189,33,0.601,0.00434,0.601,0.861,0.171,0.0621,-4.772,0.0332,119.998,4
730,Work This Time,Oddments,King Gizzard & The Lizard Wizard,2014-03-07,276893,9,0.528,0.154,0.528,0.489,0.102,0.134,-6.249,0.195,114.054,1
731,Waiting Around For Grace,Man It Feels Like Space Again,Pond,2015-01-23,309524,47,0.298,0.000284,0.298,0.879,2.33e-05,0.174,-5.084,0.0721,122.315,4
732,Paint Me Silver,The Weather,Pond,2018-01-10,224973,0,0.335,0.00523,0.335,0.825,0.00429,0.226,-5.598,0.0506,177.156,4
733,Sweep Me off My Feet,The Weather,Pond,2018-01-10,209093,0,0.432,0.000261,0.432,0.822,1.73e-05,0.696,-3.278,0.0389,100.062,4
734,Talking Distance,Talking Distance,Sunbeam Sound Machine,2019-02-06,249578,17,0.377,0.000737,0.377,0.655,0.145,0.162,-8.819,0.0393,110.094,4
735,I Dreamt I Saw You In A Dream,Sunbeam Sound Machine,Sunbeam Sound Machine,2013-11-29,281393,46,0.196,0.0985,0.196,0.324,0.000336,0.254,-10.691,0.049,175.491,4
736,JBS,Star Stuff,Chaz Bundick Meets The Mattson 2,2017-03-31,402993,36,0.326,0.357,0.326,0.699,0.546,0.0993,-6.187,0.0322,89.981,4
737,Don't Blame Yourself,Star Stuff,Chaz Bundick Meets The Mattson 2,2017-03-31,493096,25,0.417,0.0346,0.417,0.843,0.647,0.343,-5.654,0.0535,97.453,4
738,Peaks of Yew,Agar,The Mattson 2,2014-09-16,588040,27,0.258,0.00645,0.258,0.757,0.884,0.386,-8.779,0.0336,103.365,4
739,Black Rain,Feeling Hands,The Mattson 2,2011-06-14,201626,26,0.489,0.058,0.489,0.703,0.93,0.0803,-8.98,0.0334,98.609,4
740,Pleasure Point,Feeling Hands,The Mattson 2,2011-06-14,207986,34,0.309,0.0136,0.309,0.832,0.858,0.172,-5.973,0.0482,159.16,4
741,Chi Nine (feat. Ray Barbee),Feeling Hands,The Mattson 2,2011-06-14,301920,31,0.398,0.628,0.398,0.798,0.942,0.12,-7.644,0.0332,91.942,4
742,Lost My Mind,Patterns,Froth,2014-01-02,218592,0,0.389,0.0188,0.389,0.54,0.0942,0.185,-9.878,0.0266,101.244,4
743,Nico,Nico & Her Psychedelic Subconcious,Mr. Elevator,2013-10-23,352866,34,0.299,3.41e-05,0.299,0.826,0.138,0.853,-8.988,0.0524,122.071,4
744,& Her Psychedelic Subconcious,Nico & Her Psychedelic Subconcious,Mr. Elevator,2013-10-23,143746,19,0.386,0.000101,0.386,0.92,0.00732,0.233,-9.195,0.109,128.094,4
745,Bright Blue Day Haze,Desert Island,Mystic Braves,2014-04-29,252160,48,0.309,7.36e-05,0.309,0.909,0.0,0.146,-4.349,0.0759,134.422,4
746,Perfect Person,The Great Unknown,Mystic Braves,2018-08-17,241961,19,0.619,0.114,0.619,0.613,0.0955,0.153,-6.027,0.028,105.891,4
747,What a Dream I Had,A Swirling Fire Burning Through the Rye,Cool Ghouls,2014-11-11,244775,31,0.265,0.0206,0.265,0.792,0.00423,0.0594,-8.766,0.0304,159.951,4
748,Baby in Blue Jeans,L.A. WITCH,L.A. WITCH,2017-09-08,269160,31,0.348,0.00865,0.348,0.64,0.758,0.153,-7.355,0.0286,76.096,4
749,Hole in the Wall,Mercy Mountain,Moses Gunn Collective,2015-08-07,219059,43,0.503,0.166,0.503,0.879,0.00572,0.0846,-4.501,0.0266,103.014,4
750,Mind Daze,Hazed Dream,Psychic Ills,2011-10-18,218946,39,0.584,0.701,0.584,0.544,0.923,0.11,-7.273,0.029,110.598,4
751,"A Long Slow Little Wave / Citizen, an Activity",Loving,Loving,2016-06-11,153256,0,0.577,0.505,0.577,0.447,0.951,0.171,-9.709,0.0273,79.382,4
752,The Not Real Lake,Loving,Loving,2016-06-11,186059,0,0.498,0.604,0.498,0.695,0.457,0.0596,-7.786,0.0744,84.76,4
753,Bowlly Goes Dancing Drunk into the Future,Loving,Loving,2016-06-11,160584,0,0.708,0.749,0.708,0.339,0.00034,0.0913,-14.17,0.0543,79.371,4
754,Warned You,Shawcross,Good Morning,2014-11-14,133128,0,0.507,0.662,0.507,0.428,0.149,0.101,-4.677,0.0263,138.163,4
755,Sleep Apnea,Clash the Truth,Beach Fossils,2013-02-19,146293,64,0.553,0.145,0.553,0.685,0.859,0.138,-10.624,0.0266,79.998,4
756,Smoke and Mirrors,Forest of Lost Children,Kikagaku Moyo,2014-05-20,436171,0,0.178,0.111,0.178,0.751,0.894,0.117,-7.202,0.0506,63.929,4
757,Breakfast in Bed,Mystic Hits,Sugar Candy Mountain,2014-01-31,203373,36,0.654,0.196,0.654,0.717,0.00109,0.342,-7.515,0.0658,125.922,4
758,Supreme,Magnifique,Ratatat,2015-07-17,180910,1,0.495,0.611,0.495,0.415,0.818,0.9,-10.202,0.037,62.071,4
759,Lou Reed,Frankie and the Witch Fingers,Frankie and the Witch Fingers,2015-02-17,253445,35,0.295,0.00223,0.295,0.864,0.474,0.132,-5.974,0.0415,121.878,4
760,Western Playland,Freaks of Nurture,Holy Wave,2016-03-11,308969,34,0.356,8.2e-05,0.356,0.789,0.815,0.416,-6.687,0.0288,110.079,4
761,Secret Enchanted Broccoli Forest,Secret Enchanted Broccoli Forest,Babe Rainbow,2014-05-30,235586,0,0.252,0.0107,0.252,0.782,0.15,0.0867,-6.134,0.0391,133.873,4
762,Sacred Sands,Allah-Las,Allah-Las,2012-10-28,211086,38,0.522,6.24e-05,0.522,0.815,0.533,0.0865,-8.325,0.0283,130.434,4
763,My Jinji,JINJI KIKKO,Sunset Rollercoaster,2016-03-01,400560,0,0.389,0.534,0.389,0.597,0.406,0.144,-8.436,0.0308,143.943,4
764,Pretty Girls,Ugly Boy,Michael Seyer,2016-12-29,226795,50,0.578,0.813,0.578,0.402,0.228,0.113,-13.426,0.0403,136.676,4
765,Charlotte's Thong,Jassbusters,Connan Mockasin,2018-10-12,536254,55,0.804,0.728,0.804,0.306,0.775,0.103,-15.984,0.0374,106.172,4
766,Cinnamon,Dry Food,Palehound,2015-08-14,214067,0,0.395,0.246,0.395,0.704,0.392,0.101,-8.485,0.0405,136.199,4
767,Fall in Love,The Babe Rainbow (AUS),Babe Rainbow,2017-09-01,296053,40,0.652,0.447,0.652,0.584,0.424,0.121,-6.957,0.0401,88.036,4
768,Night on Earth,Night on Earth,Jerkcurb,2016-07-04,340768,34,0.268,0.0656,0.268,0.494,2.61e-05,0.123,-7.219,0.0321,102.065,3
769,Big Sis,SALES LP,SALES,2016-04-20,166400,57,0.825,0.876,0.825,0.482,0.209,0.101,-8.29,0.0378,99.991,4
770,Locket,Locket,Crumb,2017-06-23,318378,0,0.393,0.758,0.393,0.481,0.73,0.0869,-10.462,0.0273,98.462,4
771,Bones,Crumb,Crumb,2016-09-06,193986,0,0.535,0.164,0.535,0.605,0.401,0.558,-9.715,0.0355,90.922,4
772,Honey Bones,Honey Bones,DOPE LEMON,2016-06-10,325826,0,0.549,0.173,0.549,0.668,0.0212,0.282,-4.483,0.0255,104.016,4
773,Italy,Italy,Good Posture,2018-06-03,330000,38,0.525,0.102,0.525,0.406,0.32,0.118,-5.03,0.0291,89.918,4
774,Lying Has To Stop - Single Version,Lying Has To Stop,Soft Hair,2016-08-30,276120,50,0.676,0.86,0.676,0.563,0.0182,0.116,-6.966,0.079,75.524,4
775,Crystalline,Do Right,Sugar Candy Mountain,2018-05-04,269361,25,0.749,0.0546,0.749,0.785,0.574,0.321,-9.314,0.0557,94.725,4
776,Taking Up Space,Zest Pop,Mustard Service,2017-06-17,217600,52,0.658,0.12,0.658,0.463,0.00443,0.406,-12.774,0.0359,90.055,4
777,San Lorenzo,MANUAL,Boogarins,2016-04-15,213613,0,0.616,0.602,0.616,0.559,0.861,0.431,-9.945,0.0473,98.61,4
778,Matador,Gravedigging,The Buttertones,2017-03-31,199360,30,0.462,0.00169,0.462,0.837,0.0182,0.103,-4.513,0.0365,146.943,4
779,I Ran With Love But Couldn't Keep Up,A Spectrals Extended Play,Spectrals,2010-10-10,385373,36,0.415,0.446,0.415,0.63,0.00312,0.26,-8.224,0.0248,88.333,4
780,"Cheer up, You're Not Dead Yet",Uncle Tony's Coloring Book,Blockhead,2007-08-14,285986,42,0.711,0.00621,0.711,0.621,0.0297,0.159,-7.429,0.0382,142.065,4
781,Summer in a Small Town,Under Wartime Conditions,The Cleaners From Venus,1984,295353,0,0.646,0.143,0.646,0.857,0.0296,0.0834,-4.844,0.0747,104.731,4
782,Corridor of Dreams,Midnight Cleaners,The Cleaners From Venus,1982,310183,0,0.654,0.104,0.654,0.644,0.0468,0.64,-7.672,0.0355,127.848,4
783,Cool with You,Songs of Her's,Her's,2017-05-12,375656,64,0.534,0.0124,0.534,0.62,0.000736,0.296,-6.775,0.0504,106.986,4
784,Round And Round,Before Today,Ariel Pink,2010-06-07,308680,5,0.665,0.358,0.665,0.59,0.628,0.564,-6.831,0.0257,110.069,4
785,Marina,Fever,Sleepy Sun,2010-05-17,383506,0,0.427,0.0577,0.427,0.494,0.276,0.127,-10.911,0.0415,117.137,4
786,This Love Pt. 1,This Love Pt. 1,Bobby Oroza,2018-03-06,285814,0,0.487,0.589,0.487,0.658,0.142,0.222,-5.976,0.042,149.89,4
787,Plumy Tale,Elephants At The Door,Dumbo Gets Mad,2011-02-02,230635,30,0.373,0.000422,0.373,0.783,0.921,0.267,-6.579,0.0311,97.918,4
788,So Tired,Crumb,Crumb,2016-09-06,218173,0,0.488,0.209,0.488,0.398,0.0239,0.0852,-13.677,0.0463,113.518,4
789,Khala My Friend,Africa,Amanaz,1975,203716,54,0.588,0.0212,0.588,0.407,0.427,0.12,-14.169,0.0362,87.565,4
790,Dark Love,Premium,Sam Evian,2016-09-30,287498,41,0.622,0.385,0.622,0.548,0.487,0.0634,-7.348,0.0275,99.629,4
791,Anenome,Tepid Peppermint Wonderland - A Retrospective,The Brian Jonestown Massacre,2008-06-09,327920,0,0.486,0.0254,0.486,0.758,0.809,0.0769,-9.914,0.0356,83.076,4
792,Dayzed Inn Daydreams,pom pom,Ariel Pink,2014-11-17,292276,3,0.442,0.033,0.442,0.836,0.0018,0.621,-2.366,0.0322,140.008,4
793,What Happens When You Turn the Devil Down,The Mystery Lights,The Mystery Lights,2016-06-24,251813,0,0.405,0.00247,0.405,0.8,0.462,0.067,-5.961,0.041,120.68,4
794,"Blood And Rockets: Movement I, Saga Of Jack Parsons - Movement II, Too The Moon",South Of Reality,The Claypool Lennon Delirium,2019-02-22,389826,29,0.529,0.0342,0.529,0.626,0.503,0.0964,-4.487,0.0262,81.985,4
795,"Cricket and the Genie - Movement I, The Delirium","Cricket and the Genie (Movement I, The Delirium)",The Claypool Lennon Delirium,2016-03-21,232447,0,0.418,0.0484,0.418,0.652,0.0531,0.213,-6.289,0.0443,135.002,3
796,"Cricket and the Genie - Movement II, Oratorio Di Cricket","Cricket and the Genie (Movement II, Oratorio Di Cricket)",The Claypool Lennon Delirium,2016-03-21,256458,0,0.246,0.443,0.246,0.741,0.835,0.0975,-8.376,0.0457,73.955,4
797,Grey Lanes,Hypnophobia,Jacco Gardner,2015-05-04,186780,31,0.444,0.461,0.444,0.816,0.81,0.0904,-6.507,0.0321,170.126,4
798,Dance Around the Fire,Dance Around the Fire,Why These Coyotes,2017-10-20,200869,51,0.654,0.152,0.654,0.443,1.02e-05,0.122,-9.301,0.0303,80.508,4
799,Don't You Like My Money,Behind the Veil of Sleep,Ambarian,2017-11-17,216080,0,0.609,0.00102,0.609,0.745,0.0298,0.116,-9.219,0.0311,112.477,4
800,Mysight,Foreplay,Mild Orange,2018-04-18,259155,0,0.612,0.0704,0.612,0.557,0.0,0.122,-6.934,0.0275,132.097,4
801,Selfish Lover,Foreplay,Mild Orange,2018-04-18,284515,0,0.62,0.481,0.62,0.438,6.46e-06,0.0876,-8.603,0.0277,136.057,3
802,Down By The River,Foreplay,Mild Orange,2018-04-18,236942,0,0.606,0.303,0.606,0.605,0.0763,0.137,-7.242,0.0281,114.055,4
803,Losing Time,Foreplay,Mild Orange,2018-04-18,280957,0,0.659,0.782,0.659,0.504,0.069,0.0997,-9.804,0.0384,126.702,4
804,Seabird,Seabird,Innovations,1977,187586,45,0.429,0.588,0.429,0.535,0.0,0.139,-11.979,0.0373,127.281,4
805,Johny Says Stay Cool,Johny Says Stay Cool,Babe Rainbow,2017-07-21,156800,41,0.608,0.0827,0.608,0.704,0.222,0.113,-6.947,0.0499,136.906,4
806,Jellybox,Jellybox,TourJets,2019-05-13,264480,5,0.519,0.324,0.519,0.841,0.0181,0.0624,-5.181,0.0344,117.989,4
807,Seagulls,We Are,TourJets,2017-11-15,274170,0,0.392,0.165,0.392,0.761,1.28e-06,0.0672,-6.239,0.0352,135.688,5
808,Nothing Is Quite as It Seems,Swim Mountain,Swim Mountain,2014-09-29,236129,0,0.736,0.794,0.736,0.404,0.657,0.0966,-9.978,0.0353,124.041,4
809,In The Eve,Far From Earth,Stonefield,2018-04-13,236253,0,0.15,0.0392,0.15,0.688,0.00278,0.215,-5.701,0.0395,202.919,4
810,I Am The Changer,Paranoid Cocoon,Cotton Jones,2009-01-27,394840,56,0.634,0.784,0.634,0.529,0.000805,0.0902,-10.026,0.0284,122.015,4
811,Something to Believe In,Something to Believe in / Liar Liar,My Expansive Awareness,2018-11-01,240328,3,0.218,0.0353,0.218,0.829,1.87e-05,0.0805,-4.488,0.0443,123.919,4
812,Club Noir,Club Noir,Apache Sun,2015-12-18,204506,34,0.568,0.705,0.568,0.718,0.808,0.0978,-6.758,0.138,133.044,4
813,Hymn,My Friend Fish,Diane Coffee,2013-10-29,198040,36,0.355,0.0386,0.355,0.656,0.00202,0.343,-7.53,0.0324,135.237,3
814,Great Disgrace,Great Disgrace,TourJets,2019-01-11,329877,4,0.528,0.154,0.528,0.56,0.0266,0.0678,-7.154,0.0257,92.012,4
815,The Weather,The Weather,Pond,2017-03-17,238720,0,0.385,0.737,0.385,0.788,0.214,0.0598,-6.478,0.0529,154.981,4
816,Supermoon,Double Rainbow,Babe Rainbow,2018-07-13,274573,33,0.533,0.244,0.533,0.826,0.382,0.285,-7.433,0.0329,118.139,4
817,French Press,The French Press,Rolling Blackouts Coastal Fever,2017-03-10,326807,2,0.393,0.0421,0.393,0.915,0.0641,0.348,-5.572,0.0592,79.689,4
818,Veni Vidi Vici,Good Bad Not Evil,Black Lips,2007-09-11,148306,0,0.666,0.283,0.666,0.544,0.000801,0.15,-7.035,0.0303,107.335,4
819,Melted Rope,Golem,Wand,2015-03-17,250733,46,0.332,0.000888,0.332,0.581,0.749,0.0867,-9.415,0.0339,127.751,4
820,Show Me How,Show Me How,Men I Trust,2018-02-28,215110,74,0.791,0.674,0.791,0.267,0.534,0.102,-11.997,0.0415,165.99,4
821,Loopholes,Loopholes,The Murlocs,2014-04-17,388154,1,0.469,0.0618,0.469,0.814,0.498,0.133,-5.584,0.0322,94.95,4
822,It's Not Easy,Ok-Oyot System,Extra Golden,2006-05-09,431106,41,0.749,0.344,0.749,0.596,0.711,0.0859,-9.808,0.0324,123.022,4
823,Xanadu,Midnight Sun,The GOASTT (The Ghost Of A Saber Tooth Tiger),2014-04-29,193026,35,0.314,0.039,0.314,0.837,0.00253,0.618,-4.932,0.0889,114.055,4
824,Atlantic Postcard,Moonlust,The Holydrug Couple,2015-05-12,185946,40,0.423,6.63e-05,0.423,0.734,0.802,0.106,-7.789,0.0292,85.992,4
825,Can of Worms,The Glow,Gold Celeste,2015-09-11,411008,40,0.403,0.293,0.403,0.576,0.322,0.143,-10.166,0.0379,74.983,4
826,Skiptracing,Skiptracing,Mild High Club,2016-08-26,219646,59,0.72,0.0729,0.72,0.677,0.000103,0.397,-9.202,0.0245,109.401,4
827,Pictures of Matchstick Men - Mono Version,Picturesque Matchstickable Messages from the Status Quo,Status Quo,1968-09-27,190600,53,0.241,0.0672,0.241,0.604,4.98e-05,0.0541,-3.817,0.0313,173.134,4
828,Streets of Calcutta,Forest of Lost Children,Kikagaku Moyo,2014-05-20,235863,0,0.378,0.114,0.378,0.9,0.926,0.0907,-5.435,0.0987,133.547,4
829,Shadows,Morning Shakes EP,Moses Gunn Collective,2014-12-02,381938,16,0.247,0.0269,0.247,0.656,0.0152,0.172,-5.88,0.035,74.056,4
830,Birds Dont Sing,French Exit,TV Girl,2014-06-05,209346,62,0.612,0.016,0.612,0.942,0.0,0.137,-4.549,0.0568,106.57,4
831,Work This Time,Oddments,King Gizzard & The Lizard Wizard,2014-03-07,276893,0,0.526,0.153,0.526,0.489,0.103,0.135,-6.249,0.22,113.913,1
832,Loved,Minds Of Our Own,levitation room,2015-02-07,231173,39,0.445,8.08e-05,0.445,0.79,0.126,0.346,-7.148,0.0369,124.084,4
833,Ferus Gallery,Worship the Sun,Allah-Las,2014-09-15,215973,40,0.575,0.0377,0.575,0.691,0.563,0.0657,-7.595,0.0301,131.588,4
834,Low Light,Entropicalia,The Soundcarriers,2014-05-20,232903,8,0.289,0.237,0.289,0.735,0.561,0.209,-6.303,0.0574,81.942,4
835,Sandra (When The Earth Dies),For the Recently Found Innocent,White Fence,2014-07-22,146280,0,0.758,0.202,0.758,0.446,0.00472,0.175,-10.971,0.195,84.484,4
836,Body Behavior,Joy,Ty Segall,2018-07-20,136133,0,0.286,0.000592,0.286,0.827,0.000148,0.0577,-7.612,0.0497,158.814,4
837,Come On Let's Go,The Noise Made By People,Broadcast,2000-03-20,197106,52,0.576,0.000512,0.576,0.675,0.0725,0.0652,-9.088,0.0289,114.863,4
838,Hot Motion,Hot Motion,Temples,2019-06-05,348933,0,0.451,7.4e-05,0.451,0.923,0.0399,0.268,-5.418,0.0869,139.996,4
839,Space Cadet,Loopholes,The Murlocs,2014-04-17,190284,2,0.528,0.0885,0.528,0.912,0.00314,0.486,-4.434,0.0302,112.904,4
840,These Shadows,Back to Land,Wooden Shjips,2013-11-12,325333,46,0.492,0.434,0.492,0.638,0.954,0.154,-9.095,0.0295,108.156,4
841,Heart and My Car,Happy Camper,Summer Salt,2018-09-28,205680,0,0.747,0.686,0.747,0.57,0.0,0.0786,-8.759,0.0308,110.071,4
842,Tidal Waves,Driving to Hawaii,Summer Salt,2015-07-04,247064,0,0.542,0.352,0.542,0.523,0.121,0.366,-6.848,0.026,75.057,4
843,All the Time,German Aquatics,Dante Elephante,2013-05-07,140355,13,0.376,0.0373,0.376,0.943,0.000154,0.0893,-8.265,0.0473,169.079,4
844,Trippin' Like I Do,Mystic Braves,Mystic Braves,2012-10-02,188866,39,0.603,0.0779,0.603,0.881,0.437,0.316,-5.943,0.0295,126.379,4
845,Brain Telephone,Brain Telephone,Frankie and the Witch Fingers,2017-09-15,309273,33,0.33,0.0485,0.33,0.918,0.000133,0.228,-7.911,0.0688,168.999,4
846,Planet Junior,Planet Junior,Babe Rainbow,2014-11-14,193307,0,0.539,0.237,0.539,0.383,0.245,0.361,-12.634,0.0297,113.95,4
847,I Found A New Way,Wild Onion,Twin Peaks,2014-10-20,165869,12,0.436,0.00011,0.436,0.867,0.406,0.328,-4.571,0.0782,143.939,4
848,Stressin',Oddments,King Gizzard & The Lizard Wizard,2014-03-07,176666,0,0.739,0.443,0.739,0.333,8.58e-05,0.0944,-11.292,0.204,120.102,1
849,Meet the Frownies,Meet the Frownies,Mr Twin Sister,2010-09-21,240493,54,0.663,0.274,0.663,0.444,0.659,0.388,-11.214,0.0338,122.974,4
850,Echo Arms,Power of Two / Echo Arms,Mr Twin Sister,2018-10-29,267604,49,0.783,0.00406,0.783,0.545,0.087,0.201,-11.422,0.0417,108.019,4
851,Canyon (feat. Alex Maas & Jazz Mills),Echo Hotel,The Echocentrics,2016-05-20,217149,35,0.309,0.457,0.309,0.7,2.84e-05,0.337,-6.401,0.0403,87.916,4
852,Dripping Sun,Masana Temples,Kikagaku Moyo,2018-10-05,470092,49,0.536,0.181,0.536,0.441,0.564,0.113,-7.244,0.0356,105.556,4
853,Contesso,Windowsill,Mcbaise,2017-09-15,254252,0,0.549,0.0531,0.549,0.55,0.000109,0.226,-9.361,0.0295,140.3,4
854,610,Windowsill,Mcbaise,2017-09-15,209892,0,0.504,0.493,0.504,0.506,0.0798,0.0857,-9.559,0.0295,80.035,4
855,Fountain of Good Fortune,The French Press,Rolling Blackouts Coastal Fever,2017-03-10,300143,0,0.591,0.0126,0.591,0.838,0.253,0.127,-5.868,0.0285,123.981,4
856,Somebody New,If,Swim Mountain,2020-02-28,194733,46,0.809,0.672,0.809,0.483,0.202,0.135,-7.035,0.045,95.01,4
857,Diamond Eyes,Sun Transmission,Inner Wave,2014-08-25,316220,45,0.738,0.345,0.738,0.586,0.921,0.305,-7.309,0.0338,104.007,4
858,Go Go Round This World!,1991-1994 ―singles & more―,Fishmans,1999,216800,29,0.62,0.122,0.62,0.761,0.000235,0.269,-10.308,0.0973,90.955,4
859,6000 Dias (Ou Mantra Dos 20 Anos),Manual,Boogarins,2015-10-30,263386,36,0.296,0.00479,0.296,0.863,0.00954,0.653,-5.796,0.0637,124.48,4
860,Rain - Remastered 2009,Past Masters (Vols. 1 & 2 / Remastered),The Beatles,1988-03-07,181320,50,0.234,2.82e-05,0.234,0.693,0.899,0.442,-8.277,0.0408,106.933,4
861,Terandara,Foreplay,Mild Orange,2018-04-18,206937,0,0.191,0.0977,0.191,0.447,0.424,0.0609,-9.842,0.0319,75.072,4
862,Brazillia,Lilac Lane,Febueder,2014-10-13,253504,0,0.443,0.388,0.443,0.525,0.0167,0.471,-8.945,0.0519,76.458,5
863,Mind Flowers,Behold & See,Ultimate Spinach,1968,580093,47,0.255,0.296,0.255,0.427,0.459,0.128,-10.235,0.0292,156.947,3
864,Feeling Good About Feeling Good,Blast Off Through the Wicker,Art Feynman,2017-07-14,459644,37,0.63,0.0101,0.63,0.889,0.24,0.102,-5.851,0.0324,131.032,4
865,Lucky,Water,Dehd,2019-05-10,153414,51,0.637,0.114,0.637,0.722,0.0644,0.0742,-4.016,0.0292,130.632,4
